Campaign_ID,Campaign_Name,Channel,Region,Age_Group,Gender,Device,Content_Type,Date,Impressions,Clicks,Conversions,Spend_USD,Revenue_USD,CPC_USD
CMP-0923,product launch promax,tiktok,APAC,,Female,Desktop,Carousel,10-19-2024,108925.0,4203.0,,21884.94,38663.47,5.31
CMP-1317,product launch promax,seo,Asia Pacific,25-34,Other,,,2024-10-18,50716.0,3565.0,23.0,29872.74,2823.43,7.34
CMP-1254,new year push,FB,North America,25_34,N/A,,image,03-19-2024,123824.0,12667.0,902.0,62401.43,46273.89,5.81
CMP-1355,Spring Collection,seo,APAC,35-44,N/A,,Carousel,04-24-2024,95027.0,2295.0,116.0,13762.69,22846.11,5.87
CMP-0430,New Year Push,email marketing,Asia Pacific,35_44,Other,MOBILE,video,2023-02-25,70837.0,5537.0,351.0,18990.26,119173.06,3.86
CMP-1102,holiday season,SEO,latin america,35_44,female,,Carousel,14 Nov 2023,99461.0,2810.0,20.0,7013.31,1874.45,2.47
CMP-1219,new year push,Influencer,north america,Unknown,Other,,Image,2024-05-09,,191.0,13.0,1499.48,4353.61,7.25
CMP-0646,summer sale 2024,Instagram,europe,N/A,female,MOBILE,carousel,12-12-2023,55131.0,3162.0,82.0,24267.27,9337.23,6.91
CMP-1372,Brand Awareness Q1,Email,europe,35-44,Other,desktop,Story,28/02/2023,48966.0,3314.0,170.0,12102.4,39212.79,4.19
CMP-1220,Black Friday,GOOGLE ADS,Latin America,45-54,female,Tablet,Image,"July 19, 2023",73755.0,1511.0,114.0,13418.33,20262.38,8.01
CMP-1330,product launch promax,EMAIL,LATAM,35-44,Other,Desktop,video,04/12/2023,82966.0,9925.0,324.0,78749.68,35317.56,8.26
CMP-0309,product launch promax,email marketing,europe,,M,mobile,Carousel,10/07/2024,0.0,50.0,2.0,,667.98,8.04
CMP-0632,spring collection,SEO,north america,45-54,Other,,image,16 Feb 2023,4709.0,482.0,3.0,2236.49,512.07,5.5
CMP-0689,spring collection,GOOGLE ADS,Latin America,55+,N/A,tablet,video,21/08/2023,37422.0,1965.0,50.0,4244.88,2906.86,1.89
CMP-1245,Product Launch - ProMax,SEO,APAC,,Male,MOBILE,,"September 19, 2024",100348.0,5718.0,111.0,27437.16,13412.39,5.01
CMP-0943,Summer Sale 2024,google ads,North America,,Male,Tablet,image,2024-03-16,26570.0,1173.0,36.0,7335.04,749.19,5.79
CMP-0611,Spring Collection,instagram,middle east,,N/A,Tablet,carousel,2023-02-17,56064.0,4947.0,42.0,27651.24,8663.44,5.7
CMP-0616,product launch promax,Facebook,middle east,45-54,M,MOBILE,Carousel,04 Sep 2023,81959.0,8883.0,489.0,,106665.33,7.09
CMP-1269,spring collection,seo,APAC,18_24,Male,Desktop,Video,13/01/2024,97966.0,7218.0,62.0,20368.47,5124.52,3.2
CMP-1211,Summer Sale 2024,tiktok,Middle East,25-34,Female,Mobile,Video,"November 06, 2023",144342.0,16826.0,468.0,76517.52,128826.98,3.82
CMP-1460,Brand Awareness Q1,influencer,Latin America,55+,F,MOBILE,image,2024-08-11,126139.0,6214.0,250.0,1969.11,38120.93,0.36
CMP-1217,brand awareness q1,EMAIL,EU,Unknown,female,mobile,Story,2024-01-17,34846.0,3039.0,189.0,2540.63,,0.94
CMP-1331,BLACK FRIDAY,facebook,EU,Unknown,F,mobile,image,07 Jun 2024,15170.0,1361.0,101.0,8818.52,3538.89,7.46
CMP-1315,Product Launch - ProMax,seo,EU,55+,,tablet,Carousel,"May 03, 2023",19008.0,788.0,9.0,1935.88,3013.3,2.15
CMP-1439,Retargeting Q2,EMAIL,latin america,Unknown,N/A,Tablet,image,2023-05-23,110406.0,7832.0,99.0,8291.45,26019.02,1.05
CMP-1383,spring collection,FB,MEA,45-54,male,MOBILE,,26 Nov 2024,7465.0,381.0,23.0,389.33,1489.96,1.05
CMP-0774,Brand Awareness Q1,instagram,North America,45-54,N/A,Tablet,,11 Nov 2023,35732.0,676.0,43.0,256.12,11036.77,0.46
CMP-0629,Product Launch - ProMax,tiktok,middle east,45-54,N/A,Desktop,image,02-19-2024,43602.0,4811.0,365.0,34053.67,123971.24,6.5
CMP-0982,Summer Sale 2024,TikTok,Europe,Unknown,Male,Desktop,carousel,"May 22, 2023",88339.0,4041.0,219.0,25096.54,11188.79,5.89
CMP-0541,Holiday Season,email marketing,APAC,25_34,N/A,MOBILE,Story,08-13-2024,92547.0,10977.0,644.0,52153.54,218871.48,5.51
CMP-0663,Brand Awareness Q1,GOOGLE ADS,europe,25-34,female,Desktop,Story,2024-01-02,43293.0,3774.0,296.0,7759.74,30780.78,1.89
CMP-0561,Spring Collection,seo,latin america,25_34,N/A,MOBILE,,24 Oct 2024,136724.0,11978.0,508.0,77499.79,44843.54,6.41
CMP-1075,holiday season,Google Ads,Latin America,18_24,male,mobile,image,24 Mar 2024,141451.0,2993.0,22.0,3507.25,7265.89,1.25
CMP-1229,summer sale 2024,TikTok,EU,35-44,Male,tablet,Story,05/12/2023,52723.0,985.0,21.0,6213.49,2098.45,7.82
CMP-1147,product launch promax,Instagram,europe,N/A,Male,,carousel,"September 05, 2024",125181.0,6130.0,136.0,25441.72,41099.96,4.73
CMP-0509,new year push,TikTok,LATAM,35-44,,Mobile,Story,04 Aug 2023,-83841.0,16.0,0.0,42.82,0.0,3.04
CMP-1027,product launch promax,GOOGLE ADS,LATAM,35-44,female,mobile,Video,07-04-2023,49241.0,5089.0,374.0,38957.56,14242.82,7.14
CMP-0525,New Year Push,Google Ads,Middle East,,male,Tablet,Carousel,2023-08-11,0.0,12.0,0.0,37.48,0.0,3.39
CMP-1158,product launch promax,GOOGLE ADS,europe,N/A,Male,Mobile,Story,2023-12-12,132441.0,1349.0,50.0,2829.7,7169.11,2.25
CMP-0727,holiday season,GOOGLE ADS,EU,55+,female,Mobile,image,06 Jul 2023,61625.0,1166.0,92.0,9278.49,,7.17
CMP-1385,spring collection,Email,EU,35-44,N/A,desktop,carousel,16/05/2024,117568.0,7404.0,163.0,0.0,27438.93,5.22
CMP-0471,Spring Collection,seo,asia pacific,35-44,male,Desktop,carousel,20/11/2024,80359.0,3566.0,99.0,21933.9,27018.96,7.01
CMP-0091,new year push,EMAIL,EU,55+,Female,Tablet,Image,"July 11, 2023",113478.0,5892.0,199.0,15144.11,29446.8,3.07
CMP-0989,summer sale 2024,GOOGLE ADS,latin america,,male,,,"May 02, 2023",28602.0,2390.0,184.0,13564.94,58917.1,5.75
CMP-0547,Spring Collection,TikTok,Asia Pacific,Unknown,female,Tablet,Image,25 Jan 2023,42966.0,,64.0,5685.18,3726.75,4.69
CMP-1227,Brand Awareness Q1,tiktok,north america,25_34,Other,Tablet,carousel,21 Mar 2024,2565.0,166.0,10.0,1529.71,2346.54,8.01
CMP-0722,black friday,FB,LATAM,18_24,Other,Mobile,carousel,07/07/2023,88982.0,9656.0,96.0,82339.87,18760.22,7.64
CMP-0839,Product Launch - ProMax,TikTok,Asia Pacific,35-44,Other,Mobile,video,12-05-2024,123081.0,11003.0,468.0,0.0,146137.68,5.58
CMP-0866,black friday,google ads,North America,,Female,Desktop,video,2023-08-16,21172.0,2322.0,109.0,6386.15,30968.32,3.28
CMP-1007,Retargeting Q2,Influencer,EU,N/A,N/A,,Carousel,06/10/2024,73262.0,8667.0,623.0,69146.44,206888.12,7.38
CMP-0201,retargeting q2,Influencer,asia pacific,18-24,male,,Story,10 Apr 2024,24140.0,2639.0,85.0,13741.09,12473.65,6.13
CMP-0381,brand awareness q1,Facebook,asia pacific,N/A,Female,Desktop,Carousel,17/10/2023,69180.0,4277.0,44.0,29203.89,1988.06,7.14
CMP-0773,Holiday Season,google ads,EU,35-44,N/A,MOBILE,carousel,2024-08-22,54954.0,839.0,33.0,2294.68,,2.73
CMP-0845,Summer Sale 2024,FB,asia pacific,45-54,male,Desktop,Carousel,2024-05-17,31956.0,1346.0,1360.0,2732.78,396274.51,1.81
CMP-0386,New Year Push,GOOGLE ADS,latin america,25_34,F,tablet,Story,21 Jul 2023,13518.0,1607.0,77.0,1590.99,17895.57,1.14
CMP-0745,New Year Push,email marketing,Europe,55+,male,,,2024-04-30,84099.0,3889.0,255.0,16205.96,60144.18,3.61
CMP-1376,New Year Push,Email,Asia Pacific,25_34,Female,Mobile,image,04-13-2023,78687.0,1180.0,40.0,3890.84,7663.39,3.28
CMP-1204,Product Launch - ProMax,google ads,Middle East,45-54,,Mobile,Video,10 Jul 2024,82339.0,9270.0,575.0,47279.34,131470.53,6.34
CMP-0997,BLACK FRIDAY,Facebook,APAC,Unknown,,desktop,Video,19 Jun 2023,37145.0,3250.0,,21944.08,37121.57,5.7
CMP-0626,new year push,seo,Middle East,18-24,,Desktop,image,"July 03, 2023",62177.0,3103.0,79.0,0.0,26699.06,6.56
CMP-0596,Spring Collection,Facebook,Asia Pacific,,male,Mobile,Carousel,05/07/2024,61265.0,663.0,29.0,2568.83,3079.11,4.67
CMP-0932,summer sale 2024,Email,Middle East,Unknown,,Desktop,Video,04/01/2023,108464.0,8928.0,360.0,51453.83,66778.46,6.86
CMP-0705,summer sale 2024,Instagram,europe,35-44,female,Tablet,Carousel,2024-03-25,,11136.0,476.0,31566.11,148745.64,3.23
CMP-0665,Summer Sale 2024,google ads,middle east,25_34,,Tablet,Image,"October 06, 2023",21371.0,2190.0,72.0,4075.94,11471.12,2.0
CMP-0094,new year push,Instagram,Middle East,55+,Female,MOBILE,,"May 23, 2023",79885.0,6970.0,299.0,6003.41,74230.91,0.72
CMP-0783,brand awareness q1,EMAIL,latin america,35-44,male,desktop,,29/01/2023,146781.0,17326.0,731.0,75174.43,49394.05,4.92
CMP-0395,new year push,email marketing,asia pacific,18_24,N/A,desktop,,17/09/2023,95996.0,3804.0,157.0,18037.84,30045.39,4.45
CMP-0488,New Year Push,facebook,middle east,45-54,M,Mobile,carousel,31/10/2023,102676.0,11066.0,516.0,0.0,167497.32,1.24
CMP-1039,Brand Awareness Q1,instagram,Europe,25_34,Male,MOBILE,Carousel,22/05/2023,,633.0,16.0,2426.54,5085.47,4.77
CMP-1024,spring collection,TikTok,NA,45-54,M,desktop,image,2023-09-08,138213.0,11097.0,163.0,28451.88,,2.17
CMP-0903,Holiday Season,SEO,asia pacific,35-44,male,,Story,04-17-2023,133942.0,12114.0,701.0,17140.5,51883.5,1.25
CMP-0758,Summer Sale 2024,EMAIL,europe,55+,F,Mobile,Carousel,"November 09, 2024",135443.0,5765.0,227.0,49035.91,26254.76,7.12
CMP-0195,new year push,seo,APAC,18-24,Male,mobile,video,12-08-2023,,5786.0,381.0,27688.78,118096.09,5.35
CMP-0130,summer sale 2024,Instagram,Europe,18-24,,Mobile,image,2024-12-22,52695.0,3324.0,60.0,3077.81,12820.23,1.14
CMP-1020,Spring Collection,facebook,asia pacific,18_24,N/A,MOBILE,,2023-02-19,57184.0,625.0,31.0,2056.53,8608.43,3.65
CMP-0039,Product Launch - ProMax,facebook,middle east,,Other,tablet,Image,09 Feb 2024,4148.0,196.0,10.0,429.35,2244.5,2.3
CMP-0986,spring collection,Email,north america,Unknown,,MOBILE,Carousel,"January 15, 2023",16021.0,1192.0,90.0,366.14,16473.93,0.27
CMP-0225,Black Friday,Email,LATAM,18_24,Other,Mobile,,2024-05-04,114809.0,11298.0,159.0,21551.38,55209.32,2.0
CMP-0368,Holiday Season,tiktok,NA,,Female,tablet,carousel,30/05/2024,26977.0,208.0,11.0,981.0,2492.21,4.11
CMP-0281,brand awareness q1,Facebook,Middle East,N/A,Female,Mobile,Image,21/06/2023,31448.0,725.0,38.0,2768.77,2487.67,3.81
CMP-0407,spring collection,Influencer,Middle East,45-54,Female,Mobile,Image,"July 28, 2023",9213.0,427.0,31.0,1659.75,5695.88,4.69
CMP-0380,New Year Push,Google Ads,North America,,male,Mobile,Image,08/08/2024,0.0,40.0,1.0,111.45,277.41,3.11
CMP-0576,new year push,instagram,europe,55+,Male,mobile,video,02-09-2024,0.0,,1.0,2.75,330.17,0.12
CMP-1126,New Year Push,seo,NA,18_24,Other,,carousel,"April 17, 2023",27608.0,1064.0,37.0,0.0,9813.44,1.82
CMP-1053,Holiday Season,Google Ads,asia pacific,N/A,M,,image,05-28-2024,26116.0,597.0,11.0,3167.78,994.66,4.56
CMP-0631,brand awareness q1,GOOGLE ADS,MEA,35_44,,Tablet,Video,23/07/2023,137219.0,4410.0,119.0,3419.8,34879.83,0.82
CMP-1117,product launch promax,TikTok,Asia Pacific,55+,Other,mobile,,"January 16, 2023",27140.0,2096.0,49.0,9977.19,12228.02,4.18
CMP-1327,New Year Push,seo,Middle East,55+,female,Tablet,Story,27/03/2023,69781.0,6893.0,456.0,40073.7,46097.53,6.71
CMP-0506,Brand Awareness Q1,email marketing,LATAM,45-54,,mobile,Video,02-16-2023,100504.0,100637.0,3446.0,661868.69,1112377.83,5.64
CMP-0062,Black Friday,GOOGLE ADS,APAC,18_24,Other,tablet,video,2023-09-13,0.0,35.0,1.0,250.23,86.06,6.61
CMP-0014,black friday,instagram,Middle East,35-44,Other,Mobile,Carousel,07/12/2023,108428.0,10651.0,230.0,60264.73,,6.71
CMP-1144,Spring Collection,facebook,latin america,18-24,Other,tablet,Video,03-24-2024,106726.0,11203.0,380.0,46510.41,77505.14,4.64
CMP-1032,black friday,Facebook,north america,Unknown,F,Tablet,,17 Jul 2023,77882.0,,471.0,14102.45,,2.2
CMP-0478,new year push,email marketing,latin america,,female,tablet,Carousel,13/07/2023,39371.0,315.0,9.0,2521.53,863.41,7.2
CMP-0369,spring collection,FB,APAC,N/A,N/A,tablet,,05-15-2023,,10109.0,510.0,66067.17,105609.41,6.09
CMP-0182,summer sale 2024,FB,LATAM,Unknown,N/A,Desktop,video,"May 07, 2024",78832.0,,211.0,9093.17,59168.08,1.05
CMP-0742,new year push,GOOGLE ADS,middle east,18-24,,desktop,Video,06/10/2024,59622.0,4328.0,312.0,9050.73,16744.36,2.22
CMP-0211,New Year Push,GOOGLE ADS,Asia Pacific,35-44,,tablet,video,07/12/2023,52443.0,3479.0,257.0,22131.64,43778.09,6.45
CMP-0770,spring collection,seo,europe,N/A,,tablet,,"June 24, 2023",147573.0,13892.0,609.0,77576.32,131221.72,5.43
CMP-1044,black friday,tiktok,Asia Pacific,35_44,F,Desktop,Image,2024-09-23,129742.0,4650.0,131.0,25859.07,,6.71
CMP-0853,spring collection,Email,APAC,35-44,Female,tablet,,"May 25, 2024",65713.0,5711.0,201.0,57422.05,55456.45,8.49
CMP-0329,retargeting q2,email marketing,middle east,45-54,F,MOBILE,carousel,17 Sep 2024,15505.0,15960.0,800.0,103864.9,89779.43,5.97
CMP-0699,summer sale 2024,FB,latin america,35-44,male,mobile,Story,2023-11-12,,7835.0,7853.0,3901.4,1597373.51,0.43
CMP-0288,brand awareness q1,TikTok,Latin America,25_34,Female,Desktop,image,2024-08-08,76414.0,3646.0,179.0,9607.51,56403.52,2.65
CMP-0985,New Year Push,google ads,NA,35_44,male,Desktop,carousel,11 Apr 2024,52875.0,844.0,31.0,6493.68,9514.86,7.21
CMP-1238,Summer Sale 2024,influencer,europe,35_44,female,Desktop,video,21/06/2024,57737.0,2344.0,,15461.19,27181.13,7.31
CMP-0444,Brand Awareness Q1,google ads,Europe,Unknown,male,desktop,Image,2023-06-26,116734.0,9829.0,462.0,60787.08,80324.82,5.44
CMP-1497,Holiday Season,google ads,latin america,25-34,Other,desktop,Video,01 Apr 2024,134302.0,15500.0,182.0,98616.37,25498.58,5.54
CMP-0794,holiday season,Email,Europe,18-24,Male,Mobile,video,12-01-2024,57940.0,934.0,26.0,6309.7,5284.44,8.11
CMP-0263,new year push,FB,latin america,18_24,Other,Mobile,video,2023-03-24,129394.0,13163.0,565.0,110774.54,,7.46
CMP-0966,black friday,GOOGLE ADS,north america,55+,Other,,Image,16 Sep 2023,101269.0,6391.0,106.0,39531.16,5324.84,5.42
CMP-0196,holiday season,email marketing,latin america,35-44,Female,MOBILE,Story,03/03/2024,63509.0,2599.0,146.0,8576.66,9574.12,3.87
CMP-0156,Product Launch - ProMax,FB,Latin America,55+,female,Desktop,Carousel,"November 18, 2024",149212.0,16744.0,207.0,67794.24,37419.98,3.97
CMP-0709,Black Friday,Instagram,middle east,35-44,Other,Tablet,carousel,"May 01, 2023",23689.0,708.0,40.0,1001.38,2797.23,1.25
CMP-0390,summer sale 2024,SEO,Europe,18-24,female,,carousel,"July 12, 2023",128333.0,9356.0,154.0,75518.51,49535.85,7.31
CMP-0682,brand awareness q1,email marketing,Asia Pacific,N/A,M,,Video,"June 19, 2024",4443.0,121.0,,222.5,740.88,1.8
CMP-1095,Holiday Season,GOOGLE ADS,MEA,25_34,female,tablet,Carousel,10/01/2023,703.0,28.0,0.0,16.35,0.0,0.56
CMP-0549,black friday,GOOGLE ADS,Europe,,Other,tablet,Story,26/09/2023,107033.0,11252.0,568.0,3968.11,151679.18,0.33
CMP-1371,Product Launch - ProMax,instagram,asia pacific,18_24,male,Tablet,carousel,06 Oct 2023,135723.0,814.0,25.0,5715.92,5729.65,8.25
CMP-0990,spring collection,google ads,asia pacific,45-54,male,Tablet,Image,"August 30, 2024",144664.0,1979.0,,3759.14,2464.39,1.93
CMP-0994,Product Launch - ProMax,Google Ads,APAC,N/A,Female,,Story,25/01/2024,,328.0,3.0,1060.29,158.73,3.7
CMP-1370,retargeting q2,GOOGLE ADS,europe,25_34,female,tablet,Image,21 Apr 2024,82448.0,9781.0,415.0,77864.01,61245.53,8.41
CMP-1070,retargeting q2,influencer,MEA,35_44,M,tablet,Image,01 Jan 2023,79718.0,,113.0,59119.39,15104.11,5.99
CMP-0200,summer sale 2024,tiktok,APAC,25_34,N/A,Mobile,Story,"October 26, 2023",115726.0,11593.0,181.0,44229.34,30599.93,3.65
CMP-0033,Retargeting Q2,Google Ads,LATAM,55+,,Tablet,,05/07/2024,127467.0,8603.0,193.0,21088.45,6639.9,2.8
CMP-0754,holiday season,Google Ads,MEA,35_44,,MOBILE,Image,28 Oct 2024,11889.0,565.0,30.0,98.27,8226.21,0.15
CMP-0494,Holiday Season,tiktok,Middle East,35-44,,Desktop,image,12-27-2023,141595.0,4413.0,186.0,4564.53,27209.9,0.95
CMP-1408,Brand Awareness Q1,Facebook,asia pacific,25-34,Other,Mobile,Story,"July 27, 2023",61161.0,2358.0,21.0,11798.39,530.14,5.56
CMP-1435,New Year Push,influencer,asia pacific,25_34,Other,Mobile,carousel,19/06/2023,137755.0,16456.0,778.0,34940.54,136326.54,1.8
CMP-1475,Black Friday,facebook,middle east,,M,,Video,11-23-2024,134208.0,2325.0,104.0,2426.08,30911.24,1.01
CMP-1350,new year push,influencer,middle east,18-24,,Mobile,carousel,15 Feb 2023,7025.0,115.0,2.0,278.74,521.52,2.11
CMP-0088,Summer Sale 2024,google ads,LATAM,35-44,Female,,carousel,10-22-2024,87340.0,1394.0,56.0,567.22,2493.95,0.46
CMP-1323,new year push,google ads,Middle East,Unknown,Other,,,12-16-2024,132446.0,,836.0,20715.96,,1.48
CMP-0872,retargeting q2,EMAIL,Asia Pacific,25_34,male,Tablet,image,02 Jun 2023,32834.0,1353.0,92.0,321.42,14684.02,0.2
CMP-0548,spring collection,google ads,Middle East,18-24,Female,desktop,Video,2023-11-07,36429.0,2194.0,101.0,12353.63,30640.23,5.68
CMP-1329,Holiday Season,google ads,middle east,35-44,male,Desktop,video,"September 29, 2023",43478.0,4854.0,120.0,42955.02,33088.21,8.05
CMP-0755,Holiday Season,Facebook,Latin America,25_34,N/A,mobile,video,25/12/2023,130911.0,15568.0,544.0,20396.45,41544.7,1.37
CMP-0235,New Year Push,Google Ads,Europe,35-44,F,desktop,Story,2024-10-25,0.0,29.0,2.0,149.82,561.31,6.38
CMP-0013,New Year Push,influencer,APAC,18-24,Female,Desktop,Carousel,"July 12, 2024",9944.0,219.0,15.0,683.13,1535.17,2.69
CMP-0307,Spring Collection,seo,LATAM,35_44,,desktop,carousel,2024-10-15,10095.0,575.0,39.0,1082.05,1870.85,1.94
CMP-0584,Brand Awareness Q1,instagram,EU,35-44,male,Desktop,Video,"April 26, 2024",57756.0,5189.0,366.0,27088.57,95471.44,5.83
CMP-0376,Holiday Season,TikTok,North America,55+,M,Desktop,,10-26-2024,120037.0,12032.0,396.0,93082.65,29176.03,8.28
CMP-1260,spring collection,tiktok,NA,18-24,M,Desktop,Video,08-03-2024,62762.0,7248.0,447.0,17887.15,74887.43,2.52
CMP-0161,spring collection,instagram,Asia Pacific,18_24,F,,,10/09/2024,2229.0,53.0,3.0,258.33,288.04,5.51
CMP-0817,black friday,instagram,North America,18_24,F,mobile,video,01-07-2023,91425.0,10377.0,756.0,12054.0,127229.34,1.32
CMP-0020,BLACK FRIDAY,google ads,middle east,25_34,Other,Mobile,carousel,03/05/2024,2045.0,101.0,7.0,730.11,770.48,7.12
CMP-0630,brand awareness q1,TikTok,Europe,Unknown,Female,MOBILE,image,"January 10, 2024",7226.0,,15.0,1709.77,1595.45,7.24
CMP-1119,Brand Awareness Q1,seo,NA,25-34,female,Mobile,Video,19/11/2024,146262.0,3981.0,223.0,21523.54,71662.8,5.69
CMP-0809,BLACK FRIDAY,facebook,MEA,25_34,male,Tablet,Image,02-05-2024,10474.0,858.0,29.0,2579.16,7112.86,3.06
CMP-1230,product launch promax,Email,MEA,45-54,Female,desktop,Image,15/10/2023,8618.0,826.0,43.0,2237.85,7695.51,2.33
CMP-0547,Spring Collection,TikTok,Asia Pacific,Unknown,female,Tablet,Image,25 Jan 2023,42966.0,,64.0,5685.18,3726.75,4.69
CMP-1459,BLACK FRIDAY,TikTok,NA,N/A,N/A,,Story,"October 25, 2023",8415.0,825.0,16.0,4983.03,2693.51,6.15
CMP-0668,holiday season,EMAIL,Asia Pacific,,M,MOBILE,carousel,24/05/2024,108099.0,108513.0,4148.0,795738.9,122908.51,7.92
CMP-0929,brand awareness q1,facebook,EU,55+,Male,Desktop,Story,26/03/2023,88453.0,6513.0,200.0,35220.0,25329.55,5.66
CMP-0184,Spring Collection,EMAIL,Europe,N/A,male,tablet,image,"April 24, 2024",72674.0,7555.0,295.0,33753.3,55154.99,4.56
CMP-0946,Summer Sale 2024,influencer,Asia Pacific,,,MOBILE,Story,10/12/2023,65006.0,3960.0,173.0,16472.8,32725.98,5.02
CMP-0679,black friday,instagram,MEA,18-24,Male,Desktop,carousel,2024-04-17,114262.0,962.0,56.0,5639.11,11242.25,5.11
CMP-1454,Holiday Season,tiktok,europe,45-54,M,Tablet,image,"June 21, 2024",5522.0,359.0,5.0,2299.38,950.31,7.0
CMP-0496,retargeting q2,GOOGLE ADS,Europe,35_44,Male,mobile,Carousel,"November 14, 2024",0.0,14.0,0.0,,0.0,2.0
CMP-1049,Spring Collection,Google Ads,middle east,18_24,Female,Desktop,Image,"April 12, 2024",127187.0,9010.0,184.0,26276.57,59399.88,2.61
CMP-0462,Brand Awareness Q1,SEO,EU,18-24,Other,mobile,Carousel,2024-04-13,97247.0,5766.0,278.0,8755.36,68279.99,1.78
CMP-0833,new year push,EMAIL,NA,Unknown,Other,mobile,video,04 Jul 2023,3832.0,368.0,23.0,808.12,5432.39,2.4
CMP-0726,Spring Collection,Influencer,MEA,35_44,female,Desktop,Carousel,05-16-2023,115279.0,951.0,43.0,6697.01,12788.97,5.94
CMP-0246,retargeting q2,FB,middle east,18_24,M,desktop,image,"April 09, 2023",140595.0,911.0,11.0,2924.76,1022.64,3.23
CMP-0021,Summer Sale 2024,facebook,MEA,25_34,Male,Desktop,carousel,2023-05-19,121531.0,5182.0,189.0,17548.62,33113.04,2.94
CMP-1298,Summer Sale 2024,GOOGLE ADS,europe,35-44,,,video,"September 29, 2024",51081.0,1138.0,80.0,142.75,17738.2,0.11
CMP-0448,black friday,Facebook,MEA,18_24,M,Tablet,,"July 13, 2024",49300.0,3742.0,221.0,24240.02,39612.93,5.93
CMP-1148,retargeting q2,Google Ads,Europe,18-24,,Desktop,Carousel,27/06/2023,110050.0,7627.0,297.0,35523.19,33977.91,4.39
CMP-0270,Spring Collection,TikTok,asia pacific,35_44,Female,Tablet,Image,12-24-2023,25030.0,2528.0,2547.0,18169.61,202709.92,7.01
CMP-0927,summer sale 2024,tiktok,north america,18_24,,Desktop,Image,2024-05-22,30910.0,2662.0,194.0,0.0,4155.8,2.7
CMP-1179,BLACK FRIDAY,Facebook,Middle East,55+,female,desktop,image,29/04/2024,18498.0,1550.0,65.0,2411.46,4054.66,1.58
CMP-0374,retargeting q2,Influencer,Middle East,55+,male,mobile,image,03-05-2024,126755.0,2976.0,189.0,,8632.93,3.08
CMP-0784,brand awareness q1,Facebook,APAC,N/A,Male,Mobile,Story,09 Nov 2023,100788.0,,45.0,1003.19,12468.69,0.2
CMP-1394,new year push,Facebook,EU,55+,M,desktop,image,04 May 2024,76212.0,5918.0,254.0,17647.3,11332.5,2.61
CMP-1470,Product Launch - ProMax,GOOGLE ADS,europe,18-24,,mobile,Image,19 May 2023,41061.0,4056.0,21.0,13118.11,4820.03,3.32
CMP-0335,Spring Collection,FB,LATAM,25_34,M,Tablet,Video,07-15-2024,103335.0,12285.0,241.0,41985.78,36136.72,3.38
CMP-0748,Spring Collection,Influencer,Asia Pacific,55+,Male,Desktop,Image,06-27-2024,86146.0,4289.0,146.0,31151.69,27129.3,6.4
CMP-1293,black friday,Facebook,EU,35-44,Male,Desktop,Story,05 Mar 2023,100105.0,7153.0,349.0,41694.43,49542.33,6.9
CMP-0126,Spring Collection,Influencer,Latin America,45-54,,desktop,Image,09/02/2024,9603.0,931.0,73.0,4192.74,20935.82,5.31
CMP-0846,Brand Awareness Q1,instagram,latin america,45-54,F,desktop,Video,"April 26, 2023",74497.0,8754.0,397.0,76895.07,56133.92,8.45
CMP-1089,Retargeting Q2,FB,asia pacific,45-54,Other,tablet,Video,02-13-2023,53660.0,3814.0,266.0,20186.5,31751.09,5.44
CMP-1356,Spring Collection,tiktok,NA,55+,Other,MOBILE,Story,2024-08-21,10310.0,155.0,11.0,272.87,291.94,1.73
